NUTS3,UKL13,Conwy and Denbighshire,1881,1871,1914,2030,2022,2187,2392,2662,2743,2813,2902,2989,2866,2848,2943,3126,3201,3225,3370
NUTS3,UKL14,South West Wales,3262,3252,3380,3435,3569,3622,4086,4468,4872,5107,5363,5155,5167,5253,5410,5561,5810,5904,6027
NUTS3,UKL15,Central Valleys,2471,2532,2538,2672,2695,3059,3157,3357,3393,3623,3695,3728,3762,3877,3945,4273,4467,4488,4578
NUTS3,UKL16,Gwent Valleys,2762,2857,3024,3072,3010,3120,3178,3516,3726,4073,4029,4041,3899,3934,4183,4383,4409,4540,4673
NUTS3,UKL17,Bridgend and Neath Port Talbot,2695,2767,2714,2812,2707,2888,2976,3262,3611,3809,4096,4225,4052,4103,4354,4389,4488,4761,4921
NUTS3,UKL18,Swansea,2409,2435,2466,2644,2700,2862,3091,3374,3544,3733,3744,3800,3878,3849,4021,4059,4219,4436,4503
NUTS2,UKL2,East Wales,13322,13699,14304,15212,15663,16246,17848,19067,19801,20854,21889,21373,21085,21129,22064,22611,23421,23655,24461
NUTS3,UKL21,Monmouthshire and Newport,2786,2877,3075,3186,3318,3342,3840,4149,4385,4696,4588,4599,4538,4517,4667,4660,4629,4769,4969
NUTS3,UKL22,Cardiff and Vale of Glamorgan,5518,5785,6286,6734,7025,7362,8083,8581,8949,9344,10239,9990,9822,9610,10132,10336,10675,10697,11044
NUTS3,UKL23,Flintshire and Wrexham,3679,3679,3617,3909,3871,3982,4176,4468,4648,4950,5075,4895,4935,5143,5329,5566,5993,6022,6197
NUTS3,UKL24,Powys,1339,1357,1327,1384,1449,1561,1749,1870,1819,1864,1987,1888,1790,1859,1936,2049,2123,2167,2251
NUTS1,UKM,Scotland,67663,70372,70129,73168,76700,79471,83887,90011,95878,102268,107121,110005,110535,108768,111171,113354,118542,124425,127260
NUTS2,UKM2,Eastern Scotland,25648,26674,26690,28233,29317,31173,33064,35703,36982,40243,42317,42180,42685,41687,42285,42915,45034,46309,47933
NUTS3,UKM21,Angus and Dundee City,3196,3281,3322,3416,3457,3662,3833,4042,4112,4477,4764,4706,4612,4707,4698,4676,4970,5145,5199
NUTS3,UKM22,Clackmannanshire and Fife,4103,4199,4277,4694,4711,4891,5167,5446,5444,6062,6438,6550,6503,6362,6388,6405,7106,7271,7496
NUTS3,UKM23,East Lothian and Midlothian,1587,1639,1649,1718,1747,1878,1984,2138,2184,2509,2521,2546,2375,2346,2456,2510,2720,2774,2881
NUTS3,UKM24,Scottish Borders,1084,1100,1202,1186,1247,1271,1302,1444,1467,1614,1705,1743,1668,1709,1758,1733,1888,1930,1961
NUTS3,UKM25,Edinburgh City of,8679,9245,9118,9897,10712,11566,12447,13344,14148,15217,16056,15832,16667,15836,16186,16547,17001,17431,18437
NUTS3,UKM26,Falkirk,1805,1832,1758,1818,1850,2003,2066,2479,2607,2842,2850,2807,2818,2799,2620,2655,2769,2907,2908
NUTS3,UKM27,Perth & Kinross and Stirling,3066,3174,3098,3168,3205,3397,3494,3836,3993,4365,4625,4606,4802,4600,4711,5010,5303,5310,5472
NUTS3,UKM28,West Lothian,2128,2204,2265,2336,2388,2506,2771,2974,3026,3158,3358,3389,3239,3327,3469,3381,3277,3542,3578
NUTS2,UKM3,South Western Scotland,28562,30004,30152,30854,32623,32922,34876,37253,40285,42184,43091,44249,44408,43535,44361,44707,46641,49758,51044
NUTS3,UKM31,East Dunbartonshire West Dunbartonshire and Helensburgh & Lomond,2111,2196,2135,2275,2268,2375,2527,2497,2663,2937,3068,3172,3070,2996,3140,3193,3234,3385,3503
NUTS3,UKM32,Dumfries & Galloway,1549,1575,1679,1615,1819,1804,1776,1959,2037,2199,2290,2296,2344,2376,2419,2370,2527,2728,2802
NUTS3,UKM33,East Ayrshire and North Ayrshire mainland,2694,2747,2668,2717,2817,2748,2857,3034,3274,3457,3410,3359,3365,3395,3400,3392,3437,3667,3834
NUTS3,UKM34,Glasgow City,10201,10878,10915,11173,12097,12193,13190,14258,15523,15732,16211,16940,17392,16744,17189,17527,18078,19361,19624
NUTS3,UKM35,Inverclyde East Renfrewshire and Renfrewshire,4467,4666,4559,4533,4720,4681,4924,5089,5487,5688,5758,5949,5778,5698,5643,5544,5860,6272,6593
NUTS3,UKM36,North Lanarkshire,2723,2919,3056,3203,3417,3619,3788,4151,4602,4999,5206,5259,5311,5291,5405,5463,5728,6268,6440
NUTS3,UKM37,South Ayrshire,1405,1447,1500,1551,1571,1605,1610,1761,1860,2010,2053,2158,2125,2143,2161,2148,2282,2433,2464
NUTS3,UKM38,South Lanarkshire,3413,3576,3640,3787,3915,3897,4203,4503,4840,5162,5095,5117,5023,4892,5004,5071,5495,5642,5784
NUTS2,UKM5,North Eastern Scotland,8316,8169,7575,8232,8765,9088,9183,9631,10534,11668,13253,14730,14635,14874,15432,16565,17257,18437,18081
NUTS3,UKM50,Aberdeen City and Aberdeenshire,8316,8169,7575,8232,8765,9088,9183,9631,10534,11668,13253,14730,14635,14874,15432,16565,17257,18437,18081
NUTS2,UKM6,Highlands and Islands,5136,5525,5713,5849,5995,6287,6764,7425,8077,8173,8460,8847,8807,8671,9094,9167,9610,9921,10202
NUTS3,UKM61,Caithness & Sutherland and Ross & Cromarty,953,1001,1026,1068,1065,1094,1204,1386,1431,1455,1538,1581,1480,1478,1504,1516,1558,1678,1730
NUTS3,UKM62,Inverness & Nairn and Moray Badenoch & Strathspey,2109,2304,2358,2453,2661,2873,3068,3302,3702,3731,3943,4056,4114,4043,4335,4352,4609,4644,4769
NUTS3,UKM63,Lochaber Skye & Lochalsh Arran & Cumbrae and Argyll & Bute,1182,1274,1351,1411,1355,1313,1429,1535,1670,1754,1712,1926,1900,1829,1879,1897,2003,2108,2168
NUTS3,UKM64,Eilean Siar (Western Isles),294,313,348,301,297,318,365,422,443,450,445,435,440,405,429,438,436,450,460
NUTS3,UKM65,Orkney Islands,234,251,247,245,235,250,274,310,338,329,341,353,368,381,393,406,410,434,446
NUTS3,UKM66,Shetland Islands,366,383,383,371,381,440,423,470,492,455,481,495,504,535,554,559,594,606,630
NUTS1,UKN,Northern Ireland,19551,19574,20420,21888,22552,23056,25141,26079,28068,30034,32410,32009,30986,31035,31387,32158,33117,33739,34410
NUTS2,UKN0,Northern Ireland,19551,19574,20420,21888,22552,23056,25141,26079,28068,30034,32410,32009,30986,31035,31387,32158,33117,33739,34410
NUTS3,UKN01,Belfast,5301,5363,5480,5856,6075,6228,6876,6979,7451,7854,8637,8610,8657,8624,8888,9274,9545,9469,9982
NUTS3,UKN02,Outer Belfast,3553,3591,3739,4041,4253,4321,4570,4791,5110,5504,6011,5876,5697,5736,5643,5565,5702,5821,5823
NUTS3,UKN03,East of Northern Ireland,4668,4573,4830,5215,5191,5231,5705,5989,6423,6836,7192,7195,6886,6753,6840,7087,7310,7642,7661
NUTS3,UKN04,North of Northern Ireland,2625,2625,2804,2932,2994,3081,3267,3395,3691,3979,4234,4135,3968,3947,3904,3973,4070,4069,4073
NUTS3,UKN05,West and South of Northern Ireland,3405,3422,3567,3844,4039,4196,4724,4925,5392,5860,6336,6193,5778,5975,6111,6259,6490,6737,6871
Other,UKZ,Extra-Regio4,15172,13238,14706,21662,20191,19813,19839,20526,24045,28465,27780,31649,23602,27104,28472,23895,23375,20114,16242
UK,UK,United Kingdom less Extra-Regio4 and Statistical Discrepancy5,832174,868899,900099,946684,986180,1034542,1098220,1152247,1217774,1282324,1349954,1382458,1358627,1387531,1423604,1471681,1528178,1604162,1650622
